[2025-06-18 14:34:45] This is codeql database index-files --include-extension=.xml --include-extension=.wsdd --size-limit 10m --language xml -- /home/nam/Documents/JDD/codeql_project
[2025-06-18 14:34:45] Log file was started late.
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/SparkField.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/AllocDotField.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/LocalVarNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/ValNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/ArrayElement.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/AllocNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/Parm.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/PAG.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/GlobalVarNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/VarNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/NewInstanceNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/MethodPAG.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/ContextVarNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/FieldRefNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/pag/Node.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/SharedListSet$Pair.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/PointsToBitVector.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/AllSharedHybridNodes$BitVectorLookupMap.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/SharedListSet$ListNode.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/P2SetFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/SharedListSet.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/AllSharedListNodes.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/EqualsSupportingPointsToSet.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/PointsToSetInternal.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/EmptyPointsToSet.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/P2SetVisitor.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/sets/AllSharedHybridNodes.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/internal...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/internal/ClientAccessibilityOracle.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/internal/PublicAndProtectedAccessibility.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/internal/TypeManager.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/internal/CompleteAccessibility.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/builder...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/builder/GlobalNodeFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/builder/MethodNodeFactory.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/solver...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/spark/solver/OnFlyCallGraph.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/FloatConstant.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/Stmt.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/Ref.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/InstanceFieldRef.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/AbstractExprSwitch.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/VirtualInvokeExpr.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/SmartMethodLocalObjectsAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/InfoFlowAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/CallLocalityContext.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/SmartMethodInfoFlowAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/ClassInfoFlowAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/UseFinder.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/LocalObjectsAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/CallChain.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/infoflow/ClassLocalObjectsAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/methods...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/methods/UnreachableMethodsTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/purity...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/purity/PurityAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/fields...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/fields/UnreachableFieldsTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/defs...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/defs/ReachingDefsTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/parity...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/parity/ParityTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/profiling...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/profiling/ProfilingGenerator.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/qualifiers...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/qualifiers/TightestQualifiersTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/LineNumberAdder.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/j5anno...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/j5anno/AnnotationGenerator.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/ClassFieldAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/ArrayBoundsChecker.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/RectangularArrayFinder.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/IntValueContainer.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/Array2ndDimensionSymbol.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/IntContainer.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/arraycheck/WeightedDirectedSparseGraph.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/liveness...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/liveness/LiveVarsTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/logic...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/logic/LoopInvariantFinder.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/tags...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/tags/ArrayNullTagAggregator.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/AvailExprTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/DominatorsTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/nullcheck...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/nullcheck/NullnessAnalysis$AnalysisInfo.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/nullcheck/NullPointerChecker.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/nullcheck/NullPointerColorer.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/nullcheck/NullnessAnalysis.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/callgraph...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/callgraph/CallGraphGrapher.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/annotation/callgraph/CallGraphTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/ide...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/ide/DefaultJimpleIFDSTabulationProblem.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/graph...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/graph/CriticalEdgeRemover.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/FullObjectSet.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/Union.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/FieldRWTagger.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/util...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/util/NativeMethodDriver.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/util/NativeHelper.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/MethodRWSet.members...
[2025-06-18 14:34:45] [PROGRESS] resolve files> Scanning /home/nam/Documents/JDD/codeql_project/trap/java/classes/soot/jimple/toolkits/pointer/CodeBlockRWSet.members...
